file,mal/ben(1/0)
49df595fc830fe67bef7ba88a7d52e99.vir,1
49e98da73a462ba1bdf008955ec98cea.vir,0
49ee08d4d8040cbde756d040c6045bda.vir,0
49f92e8c931ea7ccf896155f11cf5589.vir,1
49f9d10278f2adc5c47d218e6202e753.vir,1
4a0aaeeedacc71bb9ba9e8bf4c241179.vir,1
4a12391dd4413ac0b26c7217ba402f2d.vir,0
4a15a2b61c59798beb632baa67c4c7e8.vir,1
4a16a096b6da2ad75dda86f720228432.vir,1
4a18cd35448e4f3b9718100029ed9c9f.vir,1
4a1f447e746568954cf70aaf82b8bda4.vir,0
4a2087fe529ff4395db9075292bb87a5.vir,1
4a259a60ac21924c1f3d7ece256a77cd.vir,1
4a2904b86b417e391b19d4be1e8fb663.vir,1
4a3024c4273d10cd08d6c02d845b2b08.vir,1
4a32c04dfbc94794a56a6f1b2d31c3f9.vir,0
4a3b9439acb131da438daf5645268ef6.vir,1
4a3c864a53c6ef66375dea207f8311d3.vir,0
4a441e53964c8a7d1996bac54aa8bf8a.vir,1
4a5a2d9174a32f0860e2b7deeb6d8be4.vir,0
4a5b13fcff0d97a02c51573dee37754f.vir,1
4a5c0281681ebb47974c04c5358f2e9d.vir,1
4a5ef0f671df2a4893db95ea91479b92.vir,0
4a5f937ab21d1d3c56c6f30193084561.vir,1
4a637d513fff2fe9dbd75e24ec84ce2e.vir,1
4a6b8b6371e19bf7a6393087452355d4.vir,0
4a7b256068fe1505c1012b164b2c69ba.vir,0
4a7e59a3b0e12848e6d4e405185b3bd2.vir,1
4a8af92deb98f790aa35feffd11058e1.vir,1
4a8cabc94ead0fc66ffa314f07a35b7e.vir,1
4a8ce2ad9a4e8f94c68c2367ff78896b.vir,1
4a8e07ea7c4a62935db1f54e5d471199.vir,0
4a8e72183fb985ec7ae18ce5fc17725c.vir,1
4a903ab78daca02887982e33098313aa.vir,1
4a9a666c8f651efe008486549d0c6979.vir,1
4aa00dd5b6186791ee1ff24b6b9261b7.vir,0
4aa287fb006f1e74f8c0ce6daca513e2.vir,1
4aac16aa11ebf03d3cc1717f8f5fbca6.vir,1
4abae1b22466e2759219ca7726d6115d.vir,1
4ac311e547a0cd1583a6dece22fd8a7f.vir,1
4acca2836852472f7d435e59b22ccc66.vir,0
4ad51cfaaf441da6652eb8a510ace4b6.vir,1
4aed77d0795ec2b04361c4667e8d9a62.vir,1
4aef77662d9c7e9db0da18b0ce1f2bb3.vir,0
4af06013eda276d549aec171e97c0db7.vir,1
4b00679c5e74a0493c1ebaf8575ee182.vir,1
4b01b9b92dca8a056d62f1349f9ea04c.vir,1
4b0200ac76d08337d13236b14bc6888a.vir,0
4b04cf11e7c57dde4fe5f2bed141d96d.vir,1
4b0f64d464b8734d9b9fbe306076fa5d.vir,0
4b2491eb3fee13930b2bff4db4fbdfd8.vir,0
4b2c175d672adb993c092773227465c7.vir,0
4b305b6338cababc9f09120d2f4ba587.vir,1
4b42c239705d2ad94045f50a9f2b2f62.vir,1
4b4ac00e97d022747a83645a252e80f6.vir,0
4b54a118356e68bf80544e22c755b92e.vir,1
4b57fe7ed8d88300833e59515f3fdd9d.vir,1
4b5c1137a0ee0e1100d3a8708445542d.vir,0
4b5ef73f5b0107c0cabda2e8afa81d9b.vir,1
4b5f8d324fdfe767320bbf915df91c41.vir,1
4b60995053278f2c9b0f0271adb6e02c.vir,1
4b6e731e5c37ecd1e58cb81e7721c2e7.vir,1
4b768944915bd19b9bef841d921da843.vir,0
4b8ca89a4a0dd858a05902d1ad420d30.vir,0
4b8e7c447af97950b326da577d8acd9c.vir,0
4b965357f69e5e3d5ce5de1f1c81ff3c.vir,1
4b9bea9df717a0dea750870a28f71379.vir,1
4baa83382f577a126f5af12fa4f1c6eb.vir,1
4bac240954fccf89727f2ec9169eb7af.vir,0
4bd0beed3f72cc0506607c4cb7084e63.vir,1
4bd4a5117aa8d3708cbd10c4dde37590.vir,1
4bd68b2406ffb162c9ff71c3de6e5858.vir,1
4bd9ec0e7f71a6b61aef6aa9a02f0899.vir,1
4bdd4ca9d49e7e7d69d82f81c4bbf7e8.vir,1
4bdd9fcfd8de7c38b394c4204d2188b3.vir,0
4be80e98d402b34279ddac6dd9829a14.vir,1
4bf9cda5bad3404536a7fbbf0a236608.vir,1
4bfe62679bb08a0b03a6fbdad009d710.vir,0
4bfe868ce6ed35b7ac0be406b09b02ee.vir,1
4c0b23adec48d9d3ee6cad1110e7776b.vir,1
4c1004123cc51e08c7f7ee38c364cafa.vir,0
4c27e4655bb4137ca83fcd9b26675850.vir,0
4c2b2412a807ddbdaaa38746f773e97d.vir,1
4c2c9e403eb996b4ab4ff27b8511549a.vir,0
4c34d8e35f668fa95ce1805bbbc40a59.vir,1
4c3d8f47cc703969f3e0836997d5ba5f.vir,1
4c3f334ed75a3ebac682c37d06d0011d.vir,0
4c41e79626cac7bc2d4032b27d4300ee.vir,1
4c464d5a093a98ad6985fe0b436f4f75.vir,1
4c48892f929b9d7caa92dae3be4e783c.vir,1
4c4bed18e525649fb8c92237bda2da94.vir,0
4c4d9d7b36969498e1ada084df72d5db.vir,1
4c558a0e979ff3614306be06f138ace7.vir,1
4c5603f1d53ac19833b34e10f70b70ae.vir,0
4c59415c15f41b9ca2713054e98e20b7.vir,1
4c5cc8316eeb9cc38d800479197bd86f.vir,1
4c65c19b96279953c763f45b33c2222c.vir,1
4c6a10b8b04f5977d1faa2b9574bb0b5.vir,1
4c79130cc9e593848bb2541bc91da69e.vir,0
4c7a6ba608758904f0fc311dfec027ec.vir,1
4c8a5876d33b67a9a4fdb605539225be.vir,0
4c8c36128509efb9594cade1f881d6d9.vir,1
4c8c943a149f0c6e3d7e9fca857656cc.vir,1
4ca107124048ae88fcc310f654d09fc8.vir,1
4ca629f936dfae7e71b6752acbb1cb25.vir,0
4cc1a6c2114752e2047a97da1cb20797.vir,1
4ccc41d34eee9c0fdf44da1a6aba06d0.vir,0
4cd4ae3afa0237bd6efe6bae568732ae.vir,0
4cd5653d25721cfe2e289d8e938cdf21.vir,1
4cdd88d4ca0cd039375dcfde1cec6301.vir,1
4cdf8a6912ab1af5130b0a6c54e34658.vir,0
4cea697493f2f29ca1129cef9f8c9df5.vir,1
4ceec2f74327091d370ad9db092090ee.vir,0
4cf62c91d22ed7e2ebd782e9b7e5892f.vir,1
4cf7c36d4a7ff64ab9d342c7c493ddcd.vir,1
4cfd60792c37b79b3a8acfadabafeda9.vir,1
4d02f478cc51045214bdfee3802e0ba1.vir,0
4d0c1e5224ea655912c79eb4cc190c1c.vir,1
4d1e981ebfe0f9f337f8c14db296f955.vir,1
4d21ad51cc9d1086ec5788848154d55e.vir,1
4d259eebb78b157945cdb1a189c732fc.vir,0
4d294e971b3969f6795d37124885c8b2.vir,1
4d35e6f5c649802b53910b6df7644486.vir,1
4d37d6bff7f0d63465234e63d8b8d7ba.vir,0
4d45992899b98c7c23ede80e4a43bbc2.vir,1
4d4f6469e1d58a90f14c9b81dcc4d4cb.vir,1
4d50acaae0c32ec78a6600c84b2d031a.vir,1
4d5103a4f7ee30eb72b767377f28be47.vir,0
4d53ee91a62e090182f89f08bdb2f8b4.vir,0
4d63e72f7e143eaae702b1b78fc73bb7.vir,0
4d73eeb2c14cb3350b39275afc257696.vir,0
4d75b0be0bca41e353761fb06c8a4fb7.vir,1
4d78309b467337cc4f8f8a35ce5948b1.vir,0
4d939b19589d53d03c8db78228e7e79c.vir,0
4d98f4df31cbdc5f749c21badc5d9221.vir,1
4da3d3ab1945648eb6d7b08aa8396a28.vir,1
4da65e255bd090362d5dde66a92f355e.vir,1
4da9f9983cb353e18d79effb52343b5e.vir,0
4db02c21e8a26a3c243cef7cdc23bf9c.vir,1
4db3a4e4973e583ee0a54f2eb47c9078.vir,1
4dca5a7ae4be7479bac162faf748f26f.vir,0
4dd81309af501e7d5ae6b2f9ff6718c9.vir,0
4df02a016a5096ed55174a47ea1fa156.vir,0
4df86bbe8f696bea7f29b5a87e6978dd.vir,0
4dfdabcc791de6d627cfa191ac1428f8.vir,1
4e03a8568527a6f1d076f4580f0ff36a.vir,1
4e09d04b233274c3e095c940ac7cf2f7.vir,1
4e0af5960116d13205a3d2b515c0b81d.vir,1
4e1d0b40675f4849c62451bcc742787e.vir,0
4e24e24219aa3d7d27ade7318b2bc611.vir,1
4e25bcd310272e3bc1b02bbbd5d29cc4.vir,1
4e2623bb6e5bb0e51a3467cda15451f1.vir,1
4e29c7a56e6ba470cd1d7a3ece4f4d9a.vir,0
4e2a4bf572128b8cf4aaccf346128a5c.vir,1
4e346a8c579951596a6822ad23d44264.vir,0
4e38b4dcb0989aa2d3e341e430ef19cb.vir,1
4e3d7e286b08c365c153f9226a531ba3.vir,1
4e401d79f590814dbbe821e2aae6dd4a.vir,0
4e40c35fdacdb2818df35e07cb46a886.vir,1
4e4646bebd94c9a03913a88d7e258043.vir,1
4e4b503d54d15817ae30a1dc05c9a5d0.vir,1
4e4b5e8d08fa7fcb53ac1d8b0bcd3982.vir,1
4e4c5e72f0a818862a25d9bec59365c8.vir,1
4e4ee42c139c14833a47936302d72690.vir,0
4e618ecd3a93960ca9819eb4a45e7620.vir,1
4e65384cad5514b5114bfb2c1e98fcbd.vir,0
4e699b8b107db94fdc634d171c2e88bf.vir,1
4e6a1f4488ab139a16c723a6a6d7ed6e.vir,1
4e7aaaf0c25a122012a01fbccea559bc.vir,1
4e7adee78d6a0e0ed0f41af7b4f90f34.vir,1
4e7e9fe1206c3e9af5cd7984a2ae9af9.vir,0
4e8379daccc3ad40b05487bb66c5afe4.vir,0
4e8f82c01dc2a975b690a334f89f9c53.vir,0
4ea2e4f60bf35714ef76c7303e626b84.vir,0
4eadbb26c9bd02d3a9f2494d3581f565.vir,1
4eb16572766e5606800c95ff4d8266a9.vir,1
4eb73eeac0703a7c07e36842e5dbadc5.vir,1
4eb8a1ea7c8bec803c60da1549a96053.vir,0
4ec1c60d28abeefa8890d4bb7be05d2b.vir,1
4ecc0a9d5f29548e729ba25a70f206b1.vir,1
4ece4949cb03fd900224bc0aca103527.vir,1
4ed04cdd53e04e59268c0343137a0b12.vir,1
4ed078e5a324360ce83c5a807468b618.vir,1
4ed8fc2c79f95cfc941fe9213bc967b3.vir,0
4edaa8f798c857e78311865367502ec2.vir,1
4ee5e0b16ca7561a7faa4944ddc4f575.vir,0
4ef49f016b08ffaf6ed5f9072adb3d08.vir,1
4ef5d6c4fa8689912a3141815648435f.vir,1
4ef7f3a96a605d226266d35896732342.vir,1
4efaddfae8908a0b6ba60d92258fc30f.vir,0
4f052a9eacb866345b2020b4410ed81b.vir,1
4f0eb0bc8a4660ad5b2b22cd25238f65.vir,1
4f14a8ac586627ac1a22ead65ea16b96.vir,0
4f2c55984abc8d77843e926937557378.vir,0
4f3bb5b56224a7e2c98e0091fd01098e.vir,1
4f42085e9e5f9ef4eb9c120f6536e65c.vir,1
4f4273157b32ca6854c0881bfce39f2e.vir,0
4f4d136041481e13b97ce7daf0da5a95.vir,1
4f4ff7a5c653cfe9fdc3bf9573f048e6.vir,1
4f524ae82cba7dc49a9bcbe42d2b6c4d.vir,1
4f55429ee756924673331e12c44cda14.vir,1
4f5e401b0d893d77576006aeaf595a72.vir,1
4f5e685f4725a60b87023fd72256a031.vir,0
4f629d105fd18dcb2886c422237eb344.vir,1
4f6ad28fb4efb31cd59dff26b358bb51.vir,0
4f7d82c18d4a75068753ba8ae902e562.vir,1
4f7ea9fa76cd5341e33dd5138b4a9af0.vir,1
4f80f7df6e2c8b290198e02d543f12ea.vir,0
4f908c5ef8caabc8789ebe6d1e5a0c4f.vir,0
4f92a815892779100dab3cc0349a994a.vir,0
4f984002cdcd03d04668461108410183.vir,1
4fae3396061d03640e92781930d1676a.vir,0
4fd356ee7dcc7d28472ee1f6531011c6.vir,1
4fd35ef475a46fbe3cdeb5cc0981074c.vir,0
4fda9767d29734ee62e69c0c012f2fb3.vir,1
4fdb6207fe101cd13ff44e58dcc8ec29.vir,1
4fe59cf219ccf7b80d850f2744eb13e0.vir,1
4fee6afb088afab590ec61c51c8feca0.vir,1
4ff4e029d05d852ff5ce9e79e7ca9c9a.vir,1
4ff75a49a33ad163a8d1088190e29a92.vir,1
5001ae9375d324943eddaaaa2300b786.vir,1
5002ec75f44c1e27beabf57fd966c005.vir,0
5003f27ff9f6e4dc6f77e49c84dd1e3d.vir,0
500e8135573295e1e6c18638e93b060d.vir,1
5014e2f53c763e5428f8b6dad9b44cf8.vir,1
501c952cbc77be79b3d81d74e383b51e.vir,1
5026b8a7b14246b801230848ad5c780d.vir,0
50284c893d4efaec419b9ecf96e77dea.vir,1
5035f48211ca13a0514fceb0e4700e9f.vir,0
5040a35136a41f67d77238b0adbabc9f.vir,1
504bfc69f76ac8cfd1aeaa4f4ffdfce7.vir,1
5052774edd2027de63f20735910828dd.vir,0
50614a3ef49e42db3cfe769ea7b3cb51.vir,1
506733fd3e5f7375024613599b7f8423.vir,0
506c0f86b354375950f0e88007c3531c.vir,1
507d7867f3383696c559fea9c079246d.vir,0
507f3edf43120c668fbaf7e91bc329ac.vir,0
509d7371922dfb4d4ccadd2819ead6dd.vir,0
50aa8cb5369156089955adcfee69c917.vir,1
50aae5b0eb6de66e2a465701e1e4ebce.vir,1
50ac6dae501d0d6cd24bea5a04ac7f3f.vir,1
50b19473210864a29458431849e2ca91.vir,0
50c63c7e857d2f84a9acaa1a724782c3.vir,0
50d971d9d323aee317ac0455120781d4.vir,1
50ded79dcc6a0672640f42aeb3107591.vir,0
50e52a984eb1f25adbc00f335b2f5da5.vir,1
50ef1990078c333014c071f8a7c0b9ef.vir,1
50ef5645cc5b379d89360a1263fbbfdb.vir,1
50f1c98c5bdb87f88fab5617c1532d47.vir,0
50f7cd164581eac37e9c01b171bbf007.vir,1
51038b5330b03f6bdfcf00f6b21a516b.vir,1
5104cc30dbd56eca501e4aded41b950c.vir,0
510689d62257026d9a95e4c00ed9eb10.vir,1
510eaffeb13fab9a27070ee2bf394fca.vir,1
5113cb9242183a6cd34823a2ecdadfad.vir,1
5119025ea56ea34dba0f063d48183f4b.vir,1
51215f7da4391d6455885f5cb23c8018.vir,0
5131200fbca7a818b974fb91b89a3e75.vir,1
513828ff156eeec62c5303b1592ae88c.vir,0
513e6f16795c41eb04a01ec327f21fc5.vir,0
5149b801d62cb2e851282246e2ca6e69.vir,1
514cdc5b1bc3ad074f66a470dc4cf614.vir,1
514e1c6df322b2c5089055bb7899925d.vir,0
514ec7b82b1c220e7fccbad748dff91c.vir,1
5150c79178d74746463e08fcff59f536.vir,1
51576918862948e3ad1ead9570de21e0.vir,1
515db2020bd8f016259d931c8b9d38db.vir,1
515ef42b453c7a01231c6d8810a7c6bf.vir,1
516425ce56f0e63c22ffcbd003a78064.vir,1
5167186315683db923ef4ddbb6e0962a.vir,0
5174f807d20cbb42cae52f368b7d6d22.vir,0
51860d175ced0ac7ae3ff08ea528189b.vir,0
518a55619c9c857a93186afd1980cf88.vir,1
519102e3cb378b121599e86718555ff5.vir,1
5198e488e99f83b53107827859043b0a.vir,1
519ee5b4a84595392e8b18168bbb3712.vir,1
51a10feb0b5fad0c55144c6bd2c6f9d3.vir,0
51aaec1100822ea427495994da2be2f7.vir,1
51b200c9458f421bbd28241ddd1ad700.vir,1
51ba78529474b8d4f62887046f4e4073.vir,1
51bc264db216b74ab5214d1151fb223b.vir,0
51bdd386650bd865a41389f9b762cd03.vir,1
51c2653ff448af7f7ca8ee027a096db6.vir,1
51d1a5bb332fa1e343b255a2ccb61cc1.vir,0
51d825d15999ae832adaeaa53240145c.vir,1
51daa0f4fe3398ac339d63f8315cf3d0.vir,0
51e1ee2a4f9326cc90c7687893d41dcd.vir,0
51ed5c2e393127363a6e0d6711f35915.vir,1
51ee711555b4142553a833896c9b535f.vir,1
51f43fca038c275e213c6d301bfaa05d.vir,0
5206d204952878e8227581640a7de201.vir,1
5209bca7bcd28774430c1c8f653e2e82.vir,1
520a825fd67400dd0b0f6a80f6ab4804.vir,0
5210a4bbbe50d2afd9aea11879237f9c.vir,1
5210cb60fbac809300df5392d0b7f46e.vir,1
52127b5ec59ab8eb648b7fe4fa088978.vir,1
5219c02d4ac0c25b1166c8a07075b55a.vir,1
522072bf353bc3029db8164e22b92f44.vir,0
5226c5c6fab729b0300e4b14d85fa2f9.vir,1
5227abfedae6d3696cf11e0753553fe1.vir,1
523070552e77242e4fc963f7e19a0f13.vir,0
523823591081e29f91a3f4f63ae6fe7a.vir,1
523b038cda111c0f08a83363df549681.vir,1
5244fd43376319557f982e8b8d8f8594.vir,0
5245d4b8e7a59396a24852802b4fc8cf.vir,1
5247e55288509c68fc3cfa427377d14a.vir,1
524f33a43456a83c1b0827b302d0146c.vir,0
52548aa15089af57b1e0aa368820cf0a.vir,0
525f9c7ee751ce7d865d03bdf5a01db2.vir,1
526a6f4732e4d320671548a959b54149.vir,0
5271f4eb1f14ee895b6f1a1f7561c050.vir,1
52735e8b45102a69dfeb65912a88421d.vir,1
527c332df077a8ce24ce9cabd424c956.vir,1
52827215aa665a312a4fc32833a9057e.vir,0
5289e16fa199b833910b3dee2a799510.vir,1
528b82742b4a552ea8f5221005395dc7.vir,1
528f1dd6ab484713b2dcbce7739936dc.vir,1
529a91192b83b2c57d1ea74559c839c3.vir,1
529b7a696b4fefbd1557f708dde12fa6.vir,0
52a2b10724c4c65561b89f7ff4e9df8c.vir,1
52a3b1e843794e3c8ada89d28e1ce095.vir,1
52ad76bc8b0a940ffe65ce7b7f7fbc2c.vir,1
52b0a7c5283ce4cb5950641b3933c9f0.vir,0
52bfea126b0976707c7534f2e5eb41c4.vir,0
52db0b32473ea048007ababa074e9e19.vir,1
52dea413462eacdd0ddd67298351f5ef.vir,0
52e3f8fa69a3962baaeafa1d50e3e335.vir,1
52e6dc1efa5377420e5f0576c51a77ea.vir,1
52ebe0b6a26c2c66a09bd27420a8104b.vir,1
52f70f7dbb3d5d59eb2c8ee8bd407ffa.vir,1
52fb8b0ccac31d969bbb3157451c9556.vir,1
52ff9b0a412b30c611dd8235f2ae8fb5.vir,0
5304a453bce2b0449110583ac41f8de7.vir,1
5315500584912a688ca2586631925aaa.vir,1
5316b42d415167423a7a038f872833b3.vir,1
5317c5a53e9148f4da9a17f3869fe0d6.vir,0
531ad8168adbc4615381c5e1c45464e5.vir,1
531bfd5418b24f0331ca90abc00f3241.vir,1
531d0167f057ddb10ced972c2281d14a.vir,1
5326a861dde4704d73cfec700ee9e54f.vir,0
532bcc2800008caa57472beac8b2e701.vir,1
532dcd68b198a19b7659a9a3efdaf34b.vir,1
5333d41f76bec4d8e872107acb614164.vir,1
533e9cebcbebe11151a2414ef270167b.vir,0
5343d9c1447aa033eb5663af07a49974.vir,0
534b2fcfd4373b339468d528d022d6c2.vir,1
534f13232e936450bdd488ee7aba2648.vir,0
535f77ad8f548dd8dfb050c89e9b0ed2.vir,0
535fa0956ed7877fb95747f8d9240a86.vir,1
536345469d938a48f9ca98212fc08a40.vir,1
5364172f923cfed29d9ff1a0d8f7a9de.vir,1
536be1b501bc9fb84aab1a009ae603c5.vir,0
5373ab42d0838e2b81cd4bdf034fce76.vir,1
53816fa342d1128840f359513d7a828d.vir,1
5389cc7dc4eb896cafcee7153cff5e61.vir,0
539dd45a129cd5cd214f29e3cc354aa6.vir,0
539f8a6e68651674af509e88210a0330.vir,1
53a6b010f433ca9a982d6a66ea165f44.vir,1
53a6ea4427fcd3e91e39a389dd8b220c.vir,1
53aa02d8387d79de6255ca6477124f8a.vir,1
53acd9af7395487656a19761a3ce5059.vir,1
53ad00882dc655ddb5325cf68cbea622.vir,1
53ae83e54134c28004f6690c319d013d.vir,1
53c305bf5efac0ec002f9535a686495c.vir,0
53c917da9671b56c61d8e4fa74873b84.vir,1
53cfa7ce578f7a0c2ae3bda6681b035d.vir,0
53d357c45da36ec710c8ec0244037369.vir,1
53e2426c3fe16b25dde8d77a74effd6b.vir,1
53e90cec0c34dd0ce8ce89bf02fd784f.vir,0
53ef71f7009db4d0e1047f5a0cebc193.vir,1
53f8f8505155f5759818ee89a77443d7.vir,1
53fb105eea466af5d898ef21b1e76b4c.vir,1
53fc0cb5a71157fd6b309d9586d2d49e.vir,1
54048db56b0c69eec9b072f759ad9810.vir,1
5404eaf4428fe4b4bd91a55893b0ab13.vir,1
54068135c81cfaf4aa4f16aef8bc241f.vir,1
540cb65a07cbc29bf5e45e8637ca2b6d.vir,0
5410344147dad9a2ebe3478de26bdd1c.vir,1
5411f5fef6e2b878efd44341a22ab5ee.vir,1
54133c6b4b4c84caa32d2b5ed685b386.vir,0
541736269755013f375b077a2bb52085.vir,1
5419feacfc107cd8953508fe90b74316.vir,1
541fb220e90cf72c6cee6b06f51f31b8.vir,1
5429ef999c7d890742de1f1bc43db679.vir,0
543edd8e64439b32832dce2865d122c3.vir,1
54400fe0f50b896408e51577f5d55043.vir,0
54435614755b995fcda45cd38668b45f.vir,1
5443d61690fa5b0ecfa7eedbc28129f8.vir,1
5446ba190046d080323c01ee128e4b11.vir,1
544957e49334db17a1a4a3cd4ddf8837.vir,1
544f472f0026ec566e1ea421244ee464.vir,0
544fd3e19325b5110a455cf24b1bf6ba.vir,1
545675e417b15fd35606ab523fdc7f78.vir,1
545ecd08d4ae2f87d0ba5f1a81bf25a9.vir,0
546349403d653558056199af03366ffd.vir,0
54743db4d920e23c9600a771f2fc19a7.vir,1
547ecbdc417667cf74d2c49fc5b1dd73.vir,1
54808889c951090182b35754ed3c73c7.vir,0
5480af02266d600f2d6ccb46a757d154.vir,1
5480f740a81b783a832ae49604a90ced.vir,1
5481978cb0bef3f972b3309fcd6ffdd4.vir,1
5485bc9e965b4d20c44c17568bc70f1d.vir,1
548780437c37ff70908468959fed209e.vir,1
5493037c43b2d2bf385d395ae79b6c25.vir,1
5495f4be4fb415e032b08379c79af4a7.vir,1
549be461c533a2d4277afd2812db1793.vir,0
54b2574e0fe7f0436e919cfa31397fdf.vir,1
54be5612ebf869e54487ba68700d4962.vir,1
54c455b1aa1a7280c8f993f424faecb4.vir,1
54c92f01136d285328078765cd718684.vir,0
54d28bc45f90a381bd19e3b13c96920e.vir,1
54d6cd0e046f8454e8f733e25223ac05.vir,0
54e58c68155de527f8ac861869e87781.vir,1
54ed58c73866b20d109e63ab3062ff4e.vir,0
54ede9db17afd875438447d1bdc4eade.vir,1
54fabd9da9a44f0930c1fabbeb83cd3c.vir,1
54fe78a5b0fad82dbe230cb18b794fda.vir,1
55069bb1bcb210d7041eb1d9e9d3e2e8.vir,0
5508d6f3df53d4a24f6cfa64bcbb30e2.vir,1
550d1d4b4abc4dcff9a3e2389f746ef5.vir,1
5511607a6764258dc8c6596a483f23a5.vir,1
551462004467564b15110fdfe4337889.vir,1
55167c5370b1c57779e97fa252e581a8.vir,1
551803c97a6d0cd31242deb6de4a7401.vir,0
551bb78dbd41edd956e54d7c0cf9cd0a.vir,1
55276257b0e9759c88f68fe17ec785a5.vir,1
552c7859052184f082c87cd541ee1713.vir,1
552e81be7e64940e690a1f77a33cca1d.vir,1
5532b27d8fc70d5e9bb368875f6e1ac4.vir,1
55348491810904e900928253e6d2259a.vir,0
553ca938d93bd6b8f1da266b212eb71f.vir,1
5545e61ff37abde9f9606398eeb14841.vir,1
5548de8a5e3616eab044feb1b0e80334.vir,0
554ac6c38911a782830644ca926dbd51.vir,1
5553b10aeaae5fc33827a9239f4a6b1a.vir,1
55570d575dfd8623e23eda829d602480.vir,1
555a9b5b3073798f009e9b22084979fd.vir,1
555af450f4e8286690eb023b8dbcd5d6.vir,1
55612f1f116637cc5d5e64ccc1f7bf05.vir,0
556978b7826866fa65a557f7c1612735.vir,1
556eb24058be9befbe188eeeef3455ff.vir,0
5572150fdd899c357a5b67c488dd62a9.vir,1
5578c79e1ba30e4ced2a4eddb346ee9e.vir,0
55879c9bdb9a05b2283a1c26bf0d0029.vir,1
558cb74a37750268eab4cb753ccecb36.vir,0
559de9a7a7b8698266111f0b1cf0bba2.vir,0
559fbd9c4542235183f502c83663e77d.vir,1
55a1f43ce7c2edde7c2daaf8d17bfcd3.vir,1
55a5b07ba435ebfdbfdd7ebd7612f690.vir,0
55a84f9d417544a08c0e36ca66228a36.vir,1
55ad25fda3f547b62888665998eb451a.vir,1
55cd3eccf69c2787e492a67a5afb6325.vir,1
55d07f35368ee83d7c72282fba48d083.vir,1
55d2e781f6c19b6db4969728697364b5.vir,1
55d3de1b453e89a5aa2abc174537a42e.vir,0
55d6f9f6f1ba88bd9b8133e4f18e0b9e.vir,1
55ddab745461e3d55957a753b01a41a7.vir,1
55e68d496b9250165977d75eaee3c07b.vir,1
55ec838e5870265d39ee55b6bafb69b3.vir,1
55f4689a643dba2377e5ee37e0a32ed2.vir,1
55f5fe85a1af6c6550f0cd9e8d202a20.vir,1
55f724461c13f52d5db59369660e160f.vir,0
5604e62dc1ea8542c8eb9ec5b33576b1.vir,1
5605db2dbf110639d293ea1b460ee0c5.vir,1
560704394988b3e87503cde668940298.vir,0
5618f00bba95694e600e2c847ae29dc1.vir,0
5621b6149901f053d64976cabbb15bef.vir,0
562404c80e2369cb30b9dc6df59240d1.vir,1
562a2a896045e1f21bb88e069ebe8d72.vir,1
563cad9faf4e0592b7e627573fcb4e38.vir,1
563cff545db234795620aed0349bfe12.vir,1
564025ae04db75f51fc99ddcbbe72993.vir,0
56592044b861915287f36e415b971fe2.vir,0
5667e88b42f98e277efb8dc96a12424b.vir,1
567478a39bbd73cb80593b874b6c1095.vir,1
5678b3f58db9561dde6dc2fb37da9ad2.vir,1
56799da277795976dca5971f9e0264f6.vir,1
567d2a0a8aa2f3fb6d8713357e469730.vir,0
56864a05f57847d3de2ac2744765c031.vir,1
56879dfb889a1f214a46dd9d2a7cf85a.vir,0
569b053df2f2415a422aff71eea957c0.vir,0
56a2226aaf36609fdabe3495019a67e8.vir,0
56aedfd01027b81f552c33cbb5c37c63.vir,1
56b1c86fdd397c648c031e591236b3ba.vir,1
56b3cd36aa4032c77611bc52834603d5.vir,1
56bdb139393dcba1fe6d723467ff2212.vir,1
56bdc9c4185542b2616b23e1be6fbaa4.vir,0
56bdcdd2ac0ebc2b5bd8d61a6122d7cb.vir,1
56c945ff8d37a3df3bf0829267d2199b.vir,1
56d45b6a5d9d416dd31d23566961e0e5.vir,0
56d503eb5327efc9ff2063da86935028.vir,0
56dc467bc6ec571e8b7f9c6b41554992.vir,1
56e1d1fc95be88dd226ef97fa3152884.vir,1
56e6dd480adaf9060a32b6c4f43c5fd2.vir,1
56eb343628a7106216ecd72d6e02f216.vir,1
56ed4908638586f512fa8dd35fc95f38.vir,1
56f4705f0e2b984f3148d5401d06740a.vir,1
56f8a989ad4cd1d438a079b973dfacf5.vir,1
56f93b884bb691edf982e1e925f29823.vir,0
56fd2e6ac1b69b4e05d67b5679b4fb9f.vir,1
570319b2ee3530d97eba713bd793e9b4.vir,0
5708ceb64eecd2b2c08c2ff3812bdc05.vir,1
570d0bfc671020800aaa5e27054da43b.vir,1
5714e9afd820d58d4d5008b98416e707.vir,0
57180c29bbf6ba1b3d3feb174bb0ed52.vir,1
5723f11b6df6c4d6b3c82bb215b7d892.vir,0
5724c91f2cbf8c50759cefd9d1f8e01f.vir,1
5725525fda21d6f094d7f7bef6b02588.vir,1
572bed5193c60e0911009314946455ad.vir,1
5733b0c35ad826753dcec80f499b39b0.vir,0
5737ca9be9fc4fc6a673031267499a76.vir,1
573cb275f1fcace17ded97a7025003b1.vir,1
5742ef523f4596d39d16a33a416497e7.vir,0
57437495f02a716c758798a5a3d77b71.vir,1
5744e93ee72034141e59c87da7710ea6.vir,1
575292f8402f54f7bdbcebeba2751a36.vir,1
57545c0f0a037d2054731fcd3e4e6ad8.vir,0
57678ff228f043697c912cf700590f75.vir,1
